Crime_id,day_of_week,time_in_queue,town_name,province_name,location_id,year,crime_type,victim_gender,time_of_day
C03857,Sunday,114,Rural,Kilimani,KiRu28618,2010,harassment,F,14
C03860,Thursday,44,Rural,Sokoto,SoRu36681,2010,severe_assault,C,22
C03865,Thursday,240,Rural,Sokoto,SoRu37638,2010,severe_assault,F,14
C03881,Friday,237,Rural,Hawassa,HaRu18962,2010,theft,F,8
C03904,Friday,198,Rural,Akatsi,AkRu04884,2010,theft,C,16
C03915,Saturday,495,Rural,Kilimani,KiRu25504,2010,theft,F,21
C03924,Saturday,254,Bello,Amanzi,AmBe11016,2010,harassment,M,20
C03938,Saturday,254,Bello,Amanzi,AmBe11016,2010,vandalism,M,11
C03951,Thursday,184,Rural,Sokoto,SoRu36345,2010,sexual_assault,F,23
C03952,Thursday,276,Rural,Hawassa,HaRu20458,2010,harassment,F,5
C03954,Wednesday,30,Rural,Hawassa,HaRu17631,2010,harassment,F,19
C03958,Wednesday,30,Rural,Hawassa,HaRu17631,2010,harassment,F,21
C03964,Monday,152,Zuri,Kilimani,KiZu31115,2010,harassment,F,18
C03978,Thursday,51,Mrembo,Kilimani,KiMr24710,2010,murder,F,5
C03987,Thursday,51,Mrembo,Kilimani,KiMr24710,2010,public_intoxication,F,23
C03995,Monday,56,Rural,Kilimani,KiRu28482,2010,public_intoxication,F,10
C04005,Monday,240,Dahabu,Amanzi,AmDa11919,2010,theft,M,16
C04019,Monday,95,Rural,Akatsi,AkRu08628,2010,theft,F,19
C04036,Wednesday,51,Pwani,Amanzi,AmPw12430,2010,harassment,F,8
C04040,Wednesday,30,Rural,Kilimani,KiRu29674,2010,public_intoxication,F,20
C04054,Wednesday,110,Rural,Kilimani,KiRu26998,2010,sexual_assault,F,12
C04061,Tuesday,240,Pwani,Amanzi,AmPw12680,2010,theft,F,6
C04066,Tuesday,240,Pwani,Amanzi,AmPw12680,2010,vandalism,M,19
C04072,Sunday,68,Zuri,Kilimani,KiZu31202,2010,theft,F,4
C04083,Friday,160,Rural,Akatsi,AkRu06977,2010,vandalism,F,10
C04087,Tuesday,21,Pwani,Amanzi,AmPw12705,2010,sexual_assault,M,10
C04101,Monday,56,Rural,Kilimani,KiRu28482,2010,sexual_assault,F,21
C04106,Monday,167,Rural,Kilimani,KiRu26218,2010,sexual_assault,F,22
C04109,Friday,104,Rural,Akatsi,AkRu08336,2010,public_intoxication,F,9
C04118,Friday,73,Rural,Kilimani,KiRu30226,2010,vandalism,F,13
C04120,Wednesday,30,Majengo,Sokoto,SoMa34178,2010,murder,F,12
C04146,Friday,104,Rural,Akatsi,AkRu08336,2010,harassment,F,5
C04177,Monday,24,Rural,Kilimani,KiRu30630,2010,murder,F,19
C04194,Friday,104,Rural,Akatsi,AkRu08336,2010,vandalism,F,22
C04201,Thursday,20,Rural,Hawassa,HaRu17290,2010,severe_assault,M,4
C04203,Sunday,16,Rural,Amanzi,AmRu13393,2010,theft,C,17
C04205,Tuesday,145,Dahabu,Amanzi,AmDa11665,2010,vandalism,C,23
C04245,Tuesday,208,Abidjan,Amanzi,AmAb09262,2010,harassment,M,12
C04252,Thursday,130,Rural,Akatsi,AkRu03483,2010,harassment,F,4
C04265,Saturday,419,Rural,Akatsi,AkRu06434,2010,severe_assault,C,14
C04273,Thursday,182,Rural,Hawassa,HaRu17383,2010,harassment,F,10
C04293,Thursday,206,Pwani,Amanzi,AmPw12781,2010,vandalism,M,18
C04306,Friday,146,Rural,Akatsi,AkRu02804,2010,harassment,F,18
C04312,Thursday,242,Rural,Sokoto,SoRu37258,2010,sexual_assault,C,23
C04314,Saturday,277,Rural,Sokoto,SoRu38168,2010,harassment,F,18
C04322,Monday,19,Rural,Hawassa,HaRu18409,2010,theft,F,22
C04332,Saturday,361,Rural,Sokoto,SoRu36812,2010,sexual_assault,F,6
C04335,Saturday,195,Bahari,Sokoto,SoBa31742,2010,public_intoxication,C,8
C04339,Thursday,210,Rural,Sokoto,SoRu36936,2010,public_intoxication,C,5
C04346,Thursday,210,Rural,Sokoto,SoRu36936,2010,harassment,C,12
C04348,Monday,32,Rural,Kilimani,KiRu27235,2010,severe_assault,F,17
C04355,Monday,187,Zuri,Kilimani,KiZu31100,2010,harassment,F,19
C04374,Friday,16,Rural,Sokoto,SoRu36327,2010,severe_assault,F,16
C04387,Tuesday,50,Rural,Akatsi,AkRu03904,2010,theft,F,18
C04388,Tuesday,208,Abidjan,Amanzi,AmAb09262,2010,harassment,F,15
C04389,Monday,187,Zuri,Kilimani,KiZu31100,2010,harassment,F,18
C04401,Saturday,397,Rural,Sokoto,SoRu36333,2010,murder,F,4
C04415,Friday,123,Rural,Kilimani,KiRu25897,2010,murder,F,7
C04429,Friday,163,Rural,Hawassa,HaRu19142,2010,harassment,F,15
C04457,Saturday,196,Rural,Amanzi,AmRu13416,2010,harassment,M,14
C04482,Monday,264,Rural,Sokoto,SoRu35040,2010,harassment,F,8
C04488,Saturday,196,Rural,Akatsi,AkRu07832,2010,public_intoxication,F,6
C04492,Saturday,196,Rural,Akatsi,AkRu07832,2010,harassment,M,6
C04498,Monday,30,Rural,Sokoto,SoRu38318,2010,harassment,F,7
C04522,Thursday,182,Rural,Hawassa,HaRu17383,2010,harassment,F,22
C04535,Sunday,141,Asmara,Amanzi,AmAs10779,2010,harassment,F,11
C04546,Thursday,19,Rural,Sokoto,SoRu36526,2010,sexual_assault,F,6
C04554,Saturday,419,Rural,Akatsi,AkRu06434,2010,harassment,F,18
C04564,Saturday,195,Rural,Hawassa,HaRu19631,2010,harassment,F,14
C04566,Sunday,141,Asmara,Amanzi,AmAs10779,2010,theft,M,8
C04570,Friday,123,Rural,Kilimani,KiRu25897,2010,theft,C,5
C04574,Friday,58,Rural,Kilimani,KiRu29109,2010,theft,M,18
C04588,Friday,58,Rural,Kilimani,KiRu29109,2010,harassment,F,4
C04600,Friday,82,Harare,Kilimani,KiHa23379,2010,vandalism,F,21
C04601,Thursday,224,Rural,Hawassa,HaRu20252,2010,murder,F,23
C04604,Friday,58,Rural,Kilimani,KiRu29109,2010,harassment,F,20
C04605,Thursday,224,Rural,Hawassa,HaRu20252,2010,harassment,F,5
C04607,Friday,58,Rural,Kilimani,KiRu29109,2010,sexual_assault,F,8
C04628,Monday,240,Rural,Kilimani,KiRu27458,2010,harassment,F,15
C04633,Tuesday,16,Rural,Akatsi,AkRu04209,2010,sexual_assault,F,13
C04642,Monday,370,Rural,Kilimani,KiRu25391,2010,severe_assault,M,18
C04645,Tuesday,116,Rural,Akatsi,AkRu02821,2010,harassment,F,7
C04660,Tuesday,164,Rural,Akatsi,AkRu08873,2010,harassment,F,17
C04676,Sunday,83,Zuri,Kilimani,KiZu30880,2010,theft,M,21
C04678,Wednesday,132,Rural,Hawassa,HaRu18413,2010,murder,F,21
C04681,Tuesday,281,Zuri,Kilimani,KiZu30688,2010,sexual_assault,F,8
C04686,Monday,62,Rural,Akatsi,AkRu07326,2010,vandalism,F,16
C04691,Thursday,120,Rural,Sokoto,SoRu37007,2010,vandalism,C,19
C04694,Thursday,205,Rural,Akatsi,AkRu05068,2010,theft,M,4
C04698,Thursday,215,Rural,Akatsi,AkRu06749,2010,harassment,F,17
C04724,Friday,143,Rural,Kilimani,KiRu26347,2010,harassment,F,17
C04731,Saturday,365,Pwani,Amanzi,AmPw12551,2010,theft,M,23
C04740,Tuesday,145,Dahabu,Amanzi,AmDa11665,2010,severe_assault,C,23
C04779,Sunday,162,Rural,Amanzi,AmRu15285,2010,vandalism,M,23
C04782,Wednesday,74,Isiqalo,Kilimani,KiIs24200,2010,theft,C,22
C04784,Sunday,100,Rural,Kilimani,KiRu25447,2010,theft,M,21
C04798,Saturday,154,Rural,Hawassa,HaRu18400,2010,severe_assault,F,14
C04803,Tuesday,164,Rural,Akatsi,AkRu08873,2010,harassment,F,22
C04810,Sunday,100,Rural,Kilimani,KiRu25447,2010,theft,C,4
C04827,Monday,240,Zuri,Kilimani,KiZu30996,2010,harassment,M,9
C04843,Friday,238,Rural,Amanzi,AmRu13119,2010,theft,M,8
C04857,Thursday,156,Rural,Kilimani,KiRu27562,2010,harassment,F,23
C04861,Friday,238,Rural,Amanzi,AmRu13119,2010,harassment,M,6
C04864,Monday,165,Rural,Hawassa,HaRu16972,2010,murder,F,12
C04869,Sunday,74,Mrembo,Kilimani,KiMr24944,2010,public_intoxication,M,14
C04889,Wednesday,35,Rural,Amanzi,AmRu13393,2010,harassment,F,13
C04896,Sunday,123,Zuri,Kilimani,KiZu31379,2010,theft,F,16
C04900,Monday,101,Zuri,Kilimani,KiZu31123,2010,murder,M,12
C04905,Monday,101,Zuri,Kilimani,KiZu31123,2010,harassment,F,19
C04917,Thursday,157,Zuri,Kilimani,KiZu30807,2010,sexual_assault,F,17
C04923,Wednesday,220,Rural,Akatsi,AkRu02999,2010,theft,F,20
C04940,Tuesday,29,Rural,Hawassa,HaRu19561,2010,harassment,F,20
C04951,Tuesday,199,Rural,Akatsi,AkRu04024,2010,harassment,F,22
C04953,Tuesday,199,Rural,Akatsi,AkRu04024,2010,harassment,F,13
C04984,Tuesday,116,Rural,Akatsi,AkRu02821,2010,sexual_assault,F,15
C04987,Wednesday,237,Rural,Amanzi,AmRu15091,2010,harassment,F,9
C05025,Tuesday,201,Rural,Akatsi,AkRu04859,2010,harassment,F,19
C05026,Wednesday,230,Rural,Akatsi,AkRu06056,2010,murder,F,19
C05029,Saturday,81,Ilanga,Sokoto,SoIl32877,2010,harassment,F,18
C05051,Saturday,74,Rural,Sokoto,SoRu38124,2010,severe_assault,F,19
C05058,Tuesday,240,Rural,Akatsi,AkRu06292,2010,harassment,F,19
C05065,Saturday,449,Rural,Akatsi,AkRu08297,2010,sexual_assault,F,14
C05067,Friday,222,Rural,Kilimani,KiRu30563,2010,harassment,F,7
C05077,Friday,91,Zuri,Kilimani,KiZu31304,2010,harassment,F,22
C05079,Friday,91,Zuri,Kilimani,KiZu31304,2010,harassment,F,22
C05083,Saturday,216,Rural,Akatsi,AkRu04149,2010,sexual_assault,F,14
C05085,Saturday,216,Rural,Akatsi,AkRu04149,2010,public_intoxication,F,22
C05086,Friday,91,Zuri,Kilimani,KiZu31304,2010,severe_assault,F,7
C05088,Friday,305,Rural,Kilimani,KiRu26511,2010,vandalism,F,6
C05092,Monday,30,Rural,Kilimani,KiRu30659,2010,public_intoxication,F,9
C05104,Monday,133,Rural,Kilimani,KiRu25881,2010,theft,F,13
C05106,Friday,222,Rural,Kilimani,KiRu30563,2010,harassment,F,6
C05120,Monday,133,Rural,Kilimani,KiRu25881,2010,severe_assault,F,16
C05128,Saturday,279,Rural,Sokoto,SoRu37939,2010,public_intoxication,F,12
C05150,Friday,28,Rural,Akatsi,AkRu07001,2010,murder,F,12
C05166,Monday,29,Rural,Sokoto,SoRu37568,2010,harassment,F,21
C05188,Saturday,293,Bello,Amanzi,AmBe11185,2010,public_intoxication,M,20
C05195,Tuesday,45,Rural,Sokoto,SoRu36684,2010,sexual_assault,F,4
C05239,Wednesday,130,Rural,Sokoto,SoRu36095,2010,sexual_assault,F,23
C05240,Monday,29,Rural,Sokoto,SoRu37568,2010,harassment,F,23
C05258,Wednesday,84,Rural,Hawassa,HaRu18143,2010,severe_assault,F,12
C05267,Monday,133,Rural,Kilimani,KiRu28936,2010,sexual_assault,F,15
C05294,Wednesday,147,Rural,Akatsi,AkRu05128,2010,theft,C,21
C05310,Tuesday,30,Ilanga,Sokoto,SoIl32345,2010,harassment,F,19
C05315,Saturday,307,Rural,Hawassa,HaRu19142,2010,theft,F,21
C05322,Saturday,504,Rural,Hawassa,HaRu19601,2010,harassment,F,10
C05324,Saturday,307,Rural,Hawassa,HaRu19142,2010,severe_assault,M,8
C05332,Tuesday,192,Rural,Akatsi,AkRu06910,2010,harassment,F,22
C05333,Monday,118,Dahabu,Amanzi,AmDa12055,2010,harassment,F,18
C05335,Thursday,138,Rural,Kilimani,KiRu25872,2010,harassment,F,23
C05347,Monday,133,Rural,Kilimani,KiRu28936,2010,vandalism,M,9
C05355,Sunday,114,Bello,Amanzi,AmBe11118,2010,sexual_assault,M,17
C05358,Saturday,307,Rural,Hawassa,HaRu19142,2010,severe_assault,F,21
C05359,Friday,174,Rural,Sokoto,SoRu37673,2010,harassment,F,17
C05361,Saturday,111,Rural,Hawassa,HaRu19620,2010,vandalism,F,13
C05370,Wednesday,78,Rural,Hawassa,HaRu18699,2010,sexual_assault,F,20
C05371,Saturday,190,Rural,Kilimani,KiRu27197,2010,vandalism,M,10
C05377,Friday,146,Zuri,Kilimani,KiZu30779,2010,harassment,F,8
C05393,Friday,69,Rural,Kilimani,KiRu28106,2010,sexual_assault,F,16
C05402,Saturday,190,Rural,Kilimani,KiRu27197,2010,severe_assault,F,6
C05403,Monday,162,Rural,Hawassa,HaRu17062,2010,sexual_assault,F,11
C05410,Friday,152,Rural,Kilimani,KiRu26899,2010,harassment,F,20
C05411,Wednesday,240,Rural,Sokoto,SoRu35016,2010,harassment,F,23
C05412,Saturday,140,Zuri,Kilimani,KiZu30806,2010,harassment,M,13
C05417,Monday,211,Rural,Sokoto,SoRu39225,2010,harassment,F,10
C05423,Wednesday,34,Rural,Akatsi,AkRu03210,2010,sexual_assault,F,23
C05426,Monday,145,Rural,Sokoto,SoRu35745,2010,sexual_assault,F,19
C05431,Saturday,77,Rural,Amanzi,AmRu14118,2010,vandalism,M,13
C05439,Sunday,131,Rural,Akatsi,AkRu03058,2010,harassment,F,5
C05453,Wednesday,44,Rural,Sokoto,SoRu34780,2010,theft,F,9
C05464,Saturday,131,Rural,Amanzi,AmRu14524,2010,theft,M,21
C05470,Wednesday,26,Rural,Kilimani,KiRu25561,2010,vandalism,M,15
C05476,Friday,312,Rural,Kilimani,KiRu27769,2010,public_intoxication,M,15
C05479,Friday,74,Rural,Akatsi,AkRu03505,2010,theft,F,21
C05481,Friday,174,Rural,Hawassa,HaRu19781,2010,sexual_assault,F,23
C05486,Friday,146,Rural,Sokoto,SoRu35293,2010,severe_assault,F,17
C05500,Thursday,249,Dahabu,Amanzi,AmDa12096,2010,murder,M,11
C05507,Thursday,265,Rural,Kilimani,KiRu28616,2010,public_intoxication,F,5
C05514,Friday,108,Rural,Hawassa,HaRu17509,2010,severe_assault,F,4
C05518,Friday,146,Rural,Sokoto,SoRu35293,2010,severe_assault,M,4
C05531,Tuesday,240,Mrembo,Kilimani,KiMr25199,2010,harassment,F,20
C05542,Saturday,331,Asmara,Amanzi,AmAs10600,2010,theft,M,13
C05561,Monday,253,Rural,Akatsi,AkRu07554,2010,harassment,F,11
C05564,Tuesday,104,Rural,Sokoto,SoRu36729,2010,sexual_assault,F,16
C05568,Thursday,202,Rural,Hawassa,HaRu20144,2010,public_intoxication,M,23
C05569,Wednesday,240,Rural,Akatsi,AkRu08275,2010,public_intoxication,F,20
C05574,Friday,126,Rural,Kilimani,KiRu26497,2010,murder,C,23
C05582,Saturday,80,Rural,Kilimani,KiRu28461,2010,sexual_assault,M,10
C05584,Saturday,80,Rural,Kilimani,KiRu28461,2010,public_intoxication,M,10
C05600,Wednesday,84,Rural,Akatsi,AkRu05157,2010,harassment,F,14
C05606,Friday,17,Rural,Akatsi,AkRu03043,2010,theft,F,7
C05613,Friday,116,Rural,Amanzi,AmRu14814,2010,theft,C,20
C05637,Thursday,141,Rural,Akatsi,AkRu06872,2010,harassment,F,8
C05646,Wednesday,240,Rural,Akatsi,AkRu08275,2010,murder,F,21
C05658,Tuesday,100,Zuri,Kilimani,KiZu31071,2010,harassment,M,22
C05682,Sunday,112,Djenne,Hawassa,HaDj16671,2010,theft,F,23
C05683,Friday,170,Bello,Amanzi,AmBe11093,2010,theft,M,14
C05704,Monday,16,Rural,Kilimani,KiRu26196,2010,harassment,F,12
C05726,Friday,128,Rural,Sokoto,SoRu36116,2010,sexual_assault,F,18
C05776,Tuesday,211,Rural,Sokoto,SoRu35016,2010,theft,C,20
C05791,Tuesday,203,Amina,Amanzi,AmAm09505,2010,sexual_assault,F,9
C05799,Tuesday,247,Rural,Kilimani,KiRu27060,2010,public_intoxication,F,14
C05802,Monday,197,Rural,Akatsi,AkRu04318,2010,severe_assault,C,10
C05826,Tuesday,247,Rural,Kilimani,KiRu27060,2010,murder,F,19
C05839,Monday,66,Rural,Akatsi,AkRu03504,2010,theft,F,18
C05869,Thursday,73,Rural,Akatsi,AkRu08628,2010,murder,F,22
C05878,Thursday,73,Rural,Akatsi,AkRu08628,2010,theft,M,20
C05879,Tuesday,261,Rural,Kilimani,KiRu29112,2010,vandalism,F,17
C05889,Wednesday,67,Lusaka,Akatsi,AkLu02106,2010,severe_assault,F,9
C05896,Friday,324,Rural,Akatsi,AkRu08016,2010,public_intoxication,F,21
C05901,Monday,153,Rural,Hawassa,HaRu19381,2010,harassment,F,23
C05903,Friday,120,Harare,Akatsi,AkHa00158,2010,harassment,F,18
C05921,Saturday,345,Ilanga,Sokoto,SoIl32452,2010,sexual_assault,M,22
C05936,Tuesday,240,Rural,Amanzi,AmRu15664,2010,sexual_assault,M,23
C05967,Saturday,345,Ilanga,Sokoto,SoIl32452,2010,severe_assault,C,8
C05974,Tuesday,190,Rural,Hawassa,HaRu17662,2010,public_intoxication,M,18
C05975,Friday,237,Rural,Kilimani,KiRu29434,2010,theft,M,8
C05980,Friday,237,Rural,Kilimani,KiRu29434,2010,vandalism,F,7
C05991,Wednesday,96,Rural,Hawassa,HaRu17034,2010,harassment,M,7
C05996,Wednesday,20,Rural,Sokoto,SoRu35921,2010,sexual_assault,F,14
C06004,Wednesday,126,Rural,Sokoto,SoRu34896,2010,harassment,F,23
C06006,Saturday,337,Rural,Akatsi,AkRu07755,2010,public_intoxication,F,19
C06010,Wednesday,153,Bello,Amanzi,AmBe11046,2010,sexual_assault,M,20
C06017,Saturday,337,Rural,Akatsi,AkRu07755,2010,sexual_assault,M,23
C06024,Friday,301,Rural,Hawassa,HaRu20440,2010,murder,F,6
C06027,Friday,301,Rural,Hawassa,HaRu20440,2010,sexual_assault,F,21
C06048,Monday,102,Rural,Kilimani,KiRu25535,2010,sexual_assault,F,10
C06055,Thursday,226,Zuri,Kilimani,KiZu30841,2010,harassment,F,6
C06071,Thursday,226,Zuri,Kilimani,KiZu30841,2010,sexual_assault,M,22
C06079,Saturday,337,Rural,Akatsi,AkRu07755,2010,vandalism,F,20
C06108,Monday,21,Amina,Amanzi,AmAm09698,2010,harassment,F,8
C06113,Monday,21,Amina,Amanzi,AmAm09698,2010,sexual_assault,F,10
C06116,Thursday,136,Rural,Amanzi,AmRu13246,2010,harassment,F,15
C06121,Friday,207,Rural,Akatsi,AkRu07989,2010,theft,F,23
C06124,Monday,154,Asmara,Amanzi,AmAs10300,2010,theft,M,21
C06127,Friday,78,Rural,Kilimani,KiRu28200,2010,murder,F,19
C06136,Monday,21,Amina,Amanzi,AmAm09698,2010,murder,M,11
C06156,Saturday,122,Rural,Kilimani,KiRu26252,2010,vandalism,M,21
C06169,Thursday,44,Rural,Akatsi,AkRu05370,2010,murder,C,23
C06181,Saturday,286,Rural,Kilimani,KiRu26445,2010,harassment,F,14
C06184,Saturday,286,Rural,Kilimani,KiRu26445,2010,vandalism,F,22
C06186,Saturday,286,Rural,Kilimani,KiRu26445,2010,theft,F,20
C06203,Wednesday,127,Rural,Sokoto,SoRu36120,2010,harassment,M,22
C06211,Sunday,163,Rural,Kilimani,KiRu26652,2010,vandalism,F,23
C06219,Friday,100,Rural,Kilimani,KiRu25650,2010,severe_assault,F,11
C06225,Friday,104,Rural,Kilimani,KiRu25786,2010,harassment,F,21
C06226,Friday,33,Rural,Akatsi,AkRu03917,2010,harassment,F,23
C06231,Wednesday,96,Rural,Hawassa,HaRu17034,2010,vandalism,M,22
C06238,Thursday,171,Rural,Hawassa,HaRu19343,2010,public_intoxication,M,9
C06255,Friday,104,Rural,Kilimani,KiRu25786,2010,public_intoxication,F,17
C06257,Tuesday,159,Rural,Kilimani,KiRu26905,2010,vandalism,M,10
C06269,Monday,154,Asmara,Amanzi,AmAs10300,2010,murder,C,5
C06282,Tuesday,57,Rural,Akatsi,AkRu05664,2010,sexual_assault,F,21
C06287,Friday,104,Rural,Kilimani,KiRu25786,2010,sexual_assault,F,4
C06288,Wednesday,30,Rural,Akatsi,AkRu07617,2010,sexual_assault,C,8
C06298,Tuesday,43,Rural,Akatsi,AkRu03619,2010,severe_assault,C,20
C06308,Friday,301,Rural,Hawassa,HaRu20440,2010,harassment,F,9
C06313,Tuesday,30,Amara,Kilimani,KiAm22113,2010,severe_assault,C,10
C06319,Friday,119,Rural,Kilimani,KiRu27539,2010,public_intoxication,F,5
C06327,Friday,119,Rural,Kilimani,KiRu27539,2010,harassment,F,15
C06330,Friday,35,Rural,Sokoto,SoRu38125,2010,harassment,M,22
C06336,Monday,103,Zuri,Kilimani,KiZu31353,2010,harassment,M,10
C06355,Tuesday,30,Amara,Kilimani,KiAm22113,2010,theft,F,15
C06356,Friday,143,Rural,Kilimani,KiRu28748,2010,sexual_assault,F,21
C06363,Friday,97,Rural,Kilimani,KiRu25507,2010,harassment,F,12
C06373,Friday,97,Rural,Kilimani,KiRu25507,2010,harassment,F,15
C06394,Friday,21,Rural,Hawassa,HaRu18609,2010,harassment,F,19
C06401,Sunday,143,Rural,Kilimani,KiRu26777,2010,severe_assault,F,15
C06408,Friday,119,Rural,Kilimani,KiRu27539,2010,severe_assault,F,7
C06411,Monday,103,Zuri,Kilimani,KiZu31353,2010,theft,M,23
C06413,Tuesday,59,Pwani,Amanzi,AmPw12480,2010,severe_assault,M,8
C06420,Monday,187,Rural,Amanzi,AmRu13419,2010,public_intoxication,M,20
C06423,Tuesday,200,Rural,Sokoto,SoRu37635,2010,sexual_assault,F,11
C06456,Monday,187,Rural,Amanzi,AmRu13419,2010,harassment,M,6
C06465,Saturday,268,Dahabu,Amanzi,AmDa11944,2010,theft,C,18
C06471,Thursday,34,Rural,Amanzi,AmRu15092,2010,severe_assault,M,14
C06493,Monday,246,Asmara,Amanzi,AmAs10453,2010,public_intoxication,F,13
C06508,Thursday,28,Zuri,Kilimani,KiZu31167,2010,theft,F,22
C06511,Saturday,56,Rural,Akatsi,AkRu07575,2010,sexual_assault,M,19
C06513,Saturday,268,Dahabu,Amanzi,AmDa11944,2010,theft,M,20
C06514,Saturday,268,Dahabu,Amanzi,AmDa11944,2010,severe_assault,M,5
C06528,Friday,182,Majengo,Sokoto,SoMa33694,2010,public_intoxication,F,17
C06533,Thursday,141,Rural,Hawassa,HaRu20754,2010,harassment,F,13
C06535,Friday,182,Majengo,Sokoto,SoMa33694,2010,sexual_assault,F,19
C06537,Saturday,111,Rural,Amanzi,AmRu15494,2010,theft,M,20
C06539,Monday,280,Rural,Akatsi,AkRu07803,2010,murder,M,17
C06559,Saturday,276,Rural,Amanzi,AmRu13419,2010,theft,M,4
C06579,Monday,280,Rural,Akatsi,AkRu07803,2010,sexual_assault,F,4
C06586,Thursday,46,Rural,Hawassa,HaRu19429,2010,sexual_assault,F,17
C06589,Friday,301,Rural,Hawassa,HaRu20440,2010,sexual_assault,F,7
C06590,Sunday,110,Bello,Amanzi,AmBe11044,2010,theft,M,15
C06593,Wednesday,20,Rural,Sokoto,SoRu35921,2010,harassment,F,21
C06609,Saturday,111,Rural,Amanzi,AmRu15494,2010,theft,M,15
C06618,Tuesday,153,Rural,Kilimani,KiRu30667,2010,theft,M,23
C06630,Friday,266,Asmara,Amanzi,AmAs10165,2010,public_intoxication,M,20
C06664,Thursday,160,Cheche,Sokoto,SoCh31914,2010,severe_assault,F,8
C06666,Thursday,27,Rural,Kilimani,KiRu29973,2010,sexual_assault,F,18
C06668,Saturday,229,Rural,Kilimani,KiRu28922,2010,harassment,F,22
C06669,Wednesday,202,Rural,Akatsi,AkRu02795,2010,sexual_assault,M,22
C06682,Sunday,113,Rural,Kilimani,KiRu29502,2010,vandalism,F,8
C06685,Sunday,113,Rural,Kilimani,KiRu29502,2010,severe_assault,F,20
C06696,Saturday,80,Rural,Hawassa,HaRu18996,2010,harassment,M,19
C06703,Friday,266,Asmara,Amanzi,AmAs10165,2010,vandalism,M,4
C06714,Thursday,170,Rural,Hawassa,HaRu17769,2010,harassment,F,23
C06726,Friday,266,Asmara,Amanzi,AmAs10165,2010,sexual_assault,F,9
C06737,Saturday,103,Rural,Hawassa,HaRu20675,2010,theft,M,23
C06741,Saturday,103,Rural,Hawassa,HaRu20675,2010,theft,M,19
C06749,Thursday,235,Zuri,Kilimani,KiZu30834,2010,harassment,F,9
C06808,Sunday,161,Rural,Hawassa,HaRu17226,2010,theft,F,20
C06813,Tuesday,100,Rural,Akatsi,AkRu04889,2010,harassment,F,9
C06834,Monday,30,Abidjan,Amanzi,AmAb09152,2010,theft,M,23
C06842,Wednesday,156,Rural,Sokoto,SoRu37328,2010,theft,F,19
C06848,Friday,219,Rural,Sokoto,SoRu35388,2010,theft,F,12
C06856,Sunday,61,Rural,Akatsi,AkRu04547,2010,theft,F,5
C06868,Monday,159,Rural,Sokoto,SoRu37838,2010,sexual_assault,F,6
C06888,Thursday,22,Pwani,Amanzi,AmPw12293,2010,severe_assault,M,20
C06898,Friday,219,Rural,Sokoto,SoRu35388,2010,sexual_assault,F,17
C06911,Thursday,53,Majengo,Sokoto,SoMa33692,2010,public_intoxication,F,14
C06915,Monday,211,Rural,Sokoto,SoRu38870,2010,harassment,F,9
C06922,Sunday,50,Rural,Akatsi,AkRu06843,2010,sexual_assault,F,4
C06924,Monday,211,Rural,Sokoto,SoRu38870,2010,harassment,M,7
C06943,Wednesday,155,Rural,Sokoto,SoRu37771,2010,theft,F,14
C06954,Tuesday,119,Rural,Kilimani,KiRu29204,2010,theft,F,20
C06968,Tuesday,183,Rural,Amanzi,AmRu15206,2010,vandalism,F,22
C07000,Tuesday,261,Rural,Kilimani,KiRu27770,2010,theft,F,14
C07011,Friday,69,Rural,Amanzi,AmRu14489,2010,theft,M,21
C07016,Thursday,106,Rural,Kilimani,KiRu29561,2010,harassment,F,21
C07018,Friday,84,Rural,Hawassa,HaRu17989,2010,public_intoxication,C,15
C07020,Tuesday,110,Rural,Kilimani,KiRu27759,2010,harassment,F,20
C07034,Saturday,321,Rural,Akatsi,AkRu04292,2010,public_intoxication,F,4
C07055,Saturday,438,Rural,Akatsi,AkRu02832,2010,public_intoxication,C,13
C07056,Friday,110,Rural,Akatsi,AkRu08035,2010,theft,F,22
C07058,Tuesday,243,Rural,Kilimani,KiRu26581,2010,vandalism,F,8
C07081,Wednesday,73,Rural,Akatsi,AkRu06757,2010,theft,F,15
C07105,Tuesday,104,Asmara,Amanzi,AmAs10557,2010,harassment,F,11
C07157,Saturday,406,Rural,Sokoto,SoRu36580,2010,public_intoxication,F,15
C07169,Sunday,67,Rural,Sokoto,SoRu38731,2010,public_intoxication,F,18
C07173,Saturday,91,Rural,Amanzi,AmRu12843,2010,public_intoxication,M,5
C07183,Thursday,120,Rural,Amanzi,AmRu14530,2010,sexual_assault,F,20
C07200,Monday,122,Zuri,Kilimani,KiZu30936,2010,severe_assault,M,5
C07203,Tuesday,124,Rural,Kilimani,KiRu26132,2010,theft,C,6
C07214,Friday,188,Rural,Kilimani,KiRu28007,2010,theft,F,10
C07221,Wednesday,110,Pwani,Amanzi,AmPw12353,2010,severe_assault,M,23
C07231,Sunday,34,Rural,Hawassa,HaRu19454,2010,theft,M,9
